Passenger_ID,Sex,Age,Occupation,Frequent Flier
97923,F,65,Doctor,No
97924,F,50,Doctor,Yes
97925,F,61,Business,No
97926,M,48,Service,Yes
97927,M,11,Business,No
97928,F,57,Business,Yes
97929,M,55,Business,Yes
97930,M,47,Service,No
97931,F,75,Doctor,No
97932,M,49,Business,Yes
97933,M,51,Teaching,No
97934,M,44,Doctor,Yes
97935,F,7,Business,No
97936,F,9,Home Maker,No
97937,F,44,Business,No
97938,M,9,Home Maker,Yes
97939,F,3,Service,Yes
97940,F,78,Home Maker,No
97941,F,47,Business,Yes
97942,F,4,Service,Yes
97943,M,33,Service,No
97944,M,79,Teaching,Yes
97945,F,25,Service,No
97946,F,60,Business,No
97947,F,6,Business,No
97948,F,18,Business,Yes
97949,F,5,Business,Yes
97950,F,31,Service,Yes
97951,M,22,Service,No
97952,F,59,Teaching,No
97953,M,3,Business,No
97954,F,48,Doctor,No
97955,F,68,Service,No
97956,F,6,Business,Yes
97957,M,28,Home Maker,Yes
97958,F,14,Business,No
97959,F,4,Doctor,No
97960,F,75,Service,No
97961,F,23,Home Maker,No
97962,M,27,Service,No
97963,M,59,Service,Yes
97964,F,82,Service,No
97965,F,37,Teaching,No
97966,M,17,Doctor,Yes
97967,M,71,Doctor,No
97968,F,3,Teaching,No
97969,M,58,Service,Yes
97970,M,44,Service,Yes
97971,M,54,Business,Yes
97972,F,80,Service,Yes
97973,F,74,Home Maker,Yes
97974,F,64,Home Maker,Yes
97975,M,4,Teaching,Yes
97976,M,54,Home Maker,No
97977,F,36,Service,Yes
97978,M,79,Business,No
97979,F,31,Doctor,No
97980,M,83,Home Maker,No
97981,F,18,Teaching,No
97982,M,43,Teaching,Yes
97983,F,71,Home Maker,Yes
97984,F,56,Service,No
97985,M,51,Home Maker,Yes
97986,F,35,Teaching,No
97987,M,40,Home Maker,Yes
97988,M,64,Home Maker,Yes
97989,F,30,Teaching,Yes
97990,M,58,Business,Yes
97991,F,49,Service,No
97992,F,78,Service,Yes
97993,M,33,Teaching,Yes
97994,M,50,Teaching,No
97995,F,66,Teaching,No
97996,F,76,Doctor,No
97997,F,82,Home Maker,No
97998,M,21,Doctor,No
97999,M,14,Teaching,No
98000,M,41,Business,No
98001,F,17,Business,Yes
98002,F,2,Home Maker,Yes
98003,F,73,Service,Yes
98004,M,53,Doctor,No
98005,M,79,Business,Yes
98006,M,1,Business,Yes
98007,M,23,Teaching,No
98008,M,22,Home Maker,No
98009,F,13,Business,No
98010,M,1,Service,Yes
98011,F,35,Teaching,Yes
98012,F,23,Teaching,Yes
98013,M,46,Teaching,No
98014,M,27,Business,Yes
98015,M,51,Home Maker,No
98016,F,71,Doctor,No
98017,F,14,Doctor,No
98018,F,74,Doctor,Yes
98019,F,80,Service,Yes
98020,F,79,Service,No
98021,F,69,Business,No
98022,M,8,Doctor,Yes
98023,M,67,Home Maker,Yes
98024,F,42,Home Maker,No
98025,F,11,Doctor,Yes
98026,M,17,Business,No
98027,M,24,Business,No
98028,F,60,Doctor,No
98029,F,5,Teaching,Yes
98030,F,15,Service,Yes
98031,F,71,Business,Yes
98032,F,66,Doctor,No
98033,M,69,Service,Yes
98034,M,40,Doctor,Yes
98035,M,11,Service,No
98036,F,21,Teaching,No
98037,M,38,Doctor,Yes
98038,F,3,Doctor,No
98039,F,31,Business,No
98040,F,35,Service,Yes
98041,F,3,Home Maker,Yes
98042,M,35,Home Maker,No
98043,F,16,Service,No
98044,M,39,Teaching,No
98045,F,0,Teaching,Yes
98046,M,70,Service,No
98047,F,35,Service,Yes
98048,M,59,Doctor,Yes
98049,M,15,Doctor,No
98050,M,32,Home Maker,Yes
98051,M,79,Service,Yes
98052,F,36,Business,No
98053,M,17,Business,No
98054,M,74,Teaching,Yes
98055,M,17,Business,Yes
98056,M,72,Doctor,Yes
98057,F,28,Service,No
98058,F,0,Service,No
98059,F,20,Business,Yes
98060,M,66,Teaching,Yes
98061,F,6,Teaching,No
98062,F,30,Business,No
98063,F,72,Home Maker,Yes
98064,M,15,Home Maker,No
98065,M,10,Doctor,No
98066,F,63,Doctor,No
98067,F,67,Teaching,No
98068,F,42,Teaching,Yes
98069,F,2,Teaching,No
98070,F,12,Teaching,No
98071,M,20,Business,Yes
98072,M,53,Home Maker,No
98073,F,44,Service,No
98074,M,17,Service,Yes
98075,M,40,Teaching,No
98076,M,58,Home Maker,Yes
98077,M,9,Teaching,Yes
98078,M,51,Service,No
98079,M,59,Doctor,Yes
98080,F,3,Service,Yes
98081,F,68,Home Maker,No
98082,M,80,Service,Yes
98083,M,29,Business,No
98084,M,53,Business,Yes
98085,M,40,Service,No
98086,F,7,Service,Yes
98087,M,27,Business,No
98088,M,29,Teaching,No
98089,M,82,Teaching,Yes
98090,M,72,Teaching,No
98091,F,7,Doctor,No
98092,F,56,Home Maker,Yes
98093,F,51,Doctor,Yes
98094,M,68,Home Maker,No
98095,M,6,Business,Yes
98096,F,40,Teaching,No
98097,F,0,Business,No
98098,F,62,Teaching,Yes
98099,M,67,Business,Yes
98100,M,5,Business,Yes
98101,M,76,Doctor,Yes
98102,F,63,Doctor,No
98103,M,29,Home Maker,No
98104,M,25,Business,Yes
98105,F,66,Doctor,No
98106,M,75,Business,Yes
98107,M,64,Home Maker,No
98108,M,15,Service,Yes
98109,F,0,Teaching,Yes
98110,M,23,Home Maker,No
98111,M,0,Doctor,No
98112,F,24,Teaching,No
98113,M,4,Home Maker,No
98114,F,50,Home Maker,Yes
98115,M,5,Business,Yes
98116,F,49,Service,No
98117,M,81,Doctor,Yes
98118,M,12,Service,No
98119,F,32,Service,No
98120,M,33,Home Maker,No
98121,M,34,Business,No
98122,M,13,Teaching,Yes
98123,F,29,Doctor,No
98124,F,71,Doctor,Yes
98125,M,22,Home Maker,No
98126,F,70,Doctor,Yes
98127,F,6,Home Maker,No
98128,F,71,Business,Yes
98129,M,46,Teaching,No
98130,F,53,Business,No
98131,F,6,Business,Yes
98132,M,74,Service,No
98133,M,14,Business,No
98134,F,64,Service,Yes
98135,M,58,Teaching,No
98136,M,37,Service,Yes
98137,M,29,Home Maker,Yes
98138,F,23,Business,No
98139,F,51,Home Maker,No
98140,F,80,Business,No
98141,M,57,Business,No
98142,M,57,Home Maker,No
98143,F,9,Doctor,Yes
98144,F,25,Teaching,No
98145,F,75,Business,Yes
98146,F,62,Business,Yes
98147,F,33,Doctor,No
98148,M,63,Doctor,Yes
98149,F,32,Business,Yes
98150,F,33,Business,Yes
98151,F,66,Doctor,Yes
98152,M,45,Service,Yes
98153,M,43,Teaching,No
98154,F,46,Teaching,Yes
98155,F,46,Service,No
98156,F,31,Service,No
98157,F,26,Teaching,Yes
98158,M,66,Doctor,No
98159,M,11,Teaching,Yes
98160,M,72,Business,Yes
98161,M,32,Home Maker,Yes
98162,M,62,Business,No
98163,F,56,Home Maker,No
98164,F,3,Doctor,Yes
98165,F,53,Teaching,No
98166,F,23,Teaching,Yes
98167,M,76,Business,Yes
98168,F,18,Service,Yes
98169,M,12,Teaching,Yes
98170,M,43,Teaching,Yes
98171,F,40,Home Maker,No
98172,F,65,Home Maker,No
98173,F,37,Teaching,No
98174,F,35,Service,No
98175,M,69,Service,No
98176,M,34,Service,No
98177,F,11,Home Maker,Yes
98178,F,45,Service,No
98179,M,33,Service,No
98180,F,20,Doctor,Yes
98181,F,3,Service,No
98182,F,10,Service,Yes
98183,F,6,Doctor,Yes
98184,F,9,Service,No
98185,M,64,Teaching,Yes
98186,F,39,Home Maker,No
98187,F,75,Business,Yes
98188,F,30,Service,No
98189,F,62,Business,Yes
98190,F,64,Home Maker,Yes
98191,F,41,Teaching,No
98192,F,48,Doctor,Yes
98193,F,80,Doctor,Yes
98194,M,64,Service,Yes
98195,F,27,Home Maker,Yes
98196,F,49,Teaching,No
98197,M,53,Service,No
98198,F,12,Business,No
98199,F,56,Business,Yes
98200,F,25,Teaching,Yes
98201,M,46,Service,No
98202,F,83,Business,Yes
98203,M,64,Business,No
98204,M,53,Doctor,No
98205,F,60,Business,No
98206,F,70,Doctor,No
98207,F,40,Teaching,Yes
98208,M,47,Business,No
98209,F,7,Business,Yes
98210,F,23,Doctor,No
98211,M,47,Home Maker,No
98212,M,66,Business,Yes
98213,F,1,Business,No
98214,F,48,Teaching,Yes
98215,F,65,Doctor,Yes
98216,M,39,Business,Yes
98217,F,30,Teaching,Yes
98218,F,8,Home Maker,No
98219,M,81,Home Maker,Yes
98220,M,75,Teaching,Yes
98221,F,42,Service,Yes
98222,M,45,Home Maker,Yes
98223,M,56,Home Maker,No
98224,M,42,Service,Yes
98225,F,6,Doctor,Yes
98226,M,4,Business,Yes
98227,M,76,Home Maker,No
98228,M,32,Business,Yes
98229,F,12,Teaching,Yes
98230,F,8,Teaching,No
98231,F,54,Home Maker,Yes
98232,M,25,Home Maker,No
98233,F,19,Teaching,Yes
98234,F,3,Teaching,Yes
98235,M,40,Doctor,No
98236,F,30,Doctor,Yes
98237,M,68,Teaching,No
98238,M,64,Home Maker,No
98239,M,46,Home Maker,Yes
98240,F,76,Doctor,No
98241,M,31,Service,No
98242,M,8,Service,Yes
98243,M,37,Teaching,Yes
98244,M,16,Business,Yes
98245,F,11,Service,Yes
98246,M,16,Teaching,Yes
98247,F,41,Teaching,Yes
98248,M,82,Home Maker,Yes
98249,F,78,Home Maker,Yes
98250,M,25,Business,Yes
98251,M,46,Doctor,Yes
98252,F,69,Teaching,No
98253,M,71,Service,No
98254,M,64,Teaching,No
98255,F,17,Service,Yes
98256,M,21,Doctor,No
98257,M,78,Teaching,Yes
98258,M,12,Home Maker,No
98259,M,1,Doctor,Yes
98260,F,4,Service,Yes
98261,F,17,Teaching,No
98262,F,16,Doctor,No
98263,F,55,Home Maker,Yes
98264,M,83,Teaching,Yes
98265,M,15,Service,Yes
98266,M,25,Service,No
98267,M,37,Teaching,Yes
98268,M,74,Home Maker,Yes
98269,F,80,Home Maker,No
98270,F,33,Teaching,No
98271,F,53,Service,No
98272,M,75,Business,Yes
98273,M,43,Doctor,No
98274,M,60,Doctor,No
98275,M,69,Doctor,Yes
98276,M,74,Doctor,No
98277,F,0,Doctor,Yes
98278,F,26,Teaching,Yes
98279,F,20,Doctor,Yes
98280,F,25,Doctor,Yes
98281,M,59,Doctor,No
98282,M,61,Teaching,No
98283,M,37,Home Maker,Yes
98284,M,74,Doctor,No
98285,M,65,Service,No
98286,F,70,Doctor,Yes
98287,F,11,Business,No
98288,F,34,Home Maker,No
98289,F,21,Business,No
98290,F,77,Home Maker,Yes
98291,F,47,Service,No
98292,M,9,Service,Yes
98293,F,26,Service,No
98294,F,35,Service,Yes
98295,F,42,Home Maker,Yes
98296,M,74,Doctor,Yes
98297,M,13,Service,No
98298,M,63,Business,No
98299,M,12,Business,No
98300,F,60,Teaching,Yes
98301,F,51,Business,Yes
98302,M,76,Business,Yes
98303,F,39,Business,No
98304,M,8,Doctor,No
98305,M,77,Teaching,Yes
98306,M,15,Service,No
98307,M,35,Home Maker,Yes
98308,M,2,Home Maker,Yes
98309,M,74,Home Maker,Yes
98310,F,0,Doctor,Yes
98311,F,54,Doctor,Yes
98312,M,8,Doctor,Yes
98313,M,34,Business,Yes
98314,M,59,Doctor,Yes
98315,M,30,Business,Yes
98316,M,21,Teaching,No
98317,M,29,Doctor,No
98318,F,22,Service,Yes
98319,M,26,Service,No
98320,M,64,Business,No
98321,M,71,Doctor,Yes
98322,M,48,Doctor,Yes
98323,M,65,Service,Yes
98324,M,1,Home Maker,No
98325,M,25,Business,Yes
98326,F,56,Service,Yes
98327,F,0,Home Maker,No
98328,F,21,Teaching,Yes
98329,F,39,Business,No
98330,M,24,Doctor,No
98331,M,15,Home Maker,Yes
98332,F,8,Business,Yes
98333,F,61,Doctor,No
98334,F,45,Service,Yes
98335,M,42,Service,Yes
98336,F,20,Business,Yes
98337,F,63,Service,Yes
98338,M,82,Business,No
98339,M,54,Home Maker,Yes
98340,M,21,Teaching,Yes
98341,M,11,Service,Yes
98342,M,59,Teaching,No
98343,M,49,Teaching,Yes
98344,M,8,Doctor,Yes
98345,M,76,Teaching,No
98346,M,4,Home Maker,Yes
98347,F,38,Business,No
98348,F,70,Service,No
98349,M,48,Service,No
98350,M,33,Home Maker,No
98351,M,29,Service,No
98352,F,16,Doctor,Yes
98353,F,58,Service,No
98354,M,25,Business,Yes
98355,F,18,Doctor,Yes
98356,M,70,Business,No
98357,M,43,Doctor,Yes
98358,F,37,Business,Yes
98359,M,52,Business,No
98360,M,14,Teaching,No
98361,M,13,Teaching,Yes
98362,M,76,Service,Yes
98363,M,63,Doctor,No
98364,M,17,Teaching,No
98365,F,75,Teaching,No
98366,F,70,Home Maker,No
98367,F,45,Teaching,Yes
98368,M,1,Business,No
98369,M,17,Home Maker,Yes
98370,F,3,Service,No
98371,F,18,Business,Yes
98372,M,7,Business,Yes
98373,F,44,Service,No
98374,M,45,Business,Yes
98375,M,61,Home Maker,No
98376,M,46,Home Maker,No
98377,F,62,Doctor,No
98378,M,11,Service,Yes
98379,F,65,Home Maker,No
98380,F,27,Teaching,No
98381,M,36,Business,No
98382,F,8,Home Maker,Yes
98383,M,14,Teaching,Yes
98384,M,17,Home Maker,Yes
98385,M,27,Teaching,No
98386,M,22,Business,Yes
98387,F,11,Service,No
98388,M,15,Home Maker,No
98389,M,4,Business,Yes
98390,F,50,Teaching,Yes
98391,F,13,Doctor,No
98392,F,58,Teaching,No
98393,M,14,Home Maker,Yes
98394,F,48,Business,No
98395,F,22,Teaching,Yes
98396,F,70,Service,Yes
98397,F,40,Business,No
98398,F,35,Business,Yes
98399,F,39,Teaching,No
98400,M,63,Teaching,No
98401,M,34,Home Maker,No
98402,F,83,Teaching,Yes
98403,M,63,Business,Yes
98404,F,27,Teaching,Yes
98405,F,53,Teaching,Yes
98406,M,70,Business,No
98407,M,53,Business,Yes
98408,M,4,Doctor,Yes
98409,M,31,Business,No
98410,M,0,Doctor,Yes
98411,F,39,Home Maker,No
98412,M,50,Teaching,Yes
98413,M,63,Teaching,Yes
98414,F,7,Home Maker,Yes
98415,M,78,Service,No
98416,F,17,Home Maker,Yes
98417,F,56,Teaching,Yes
98418,F,56,Service,Yes
98419,M,4,Teaching,No
98420,F,16,Teaching,No
98421,M,14,Teaching,Yes
98422,M,3,Service,No
98423,M,54,Doctor,No
98424,F,0,Business,Yes
98425,F,21,Teaching,Yes
98426,M,60,Teaching,Yes
98427,M,42,Service,No
98428,M,40,Teaching,Yes
98429,F,41,Business,Yes
98430,M,17,Teaching,No
98431,F,0,Business,Yes
98432,F,79,Business,Yes
98433,M,12,Doctor,Yes
98434,M,73,Home Maker,No
98435,F,22,Home Maker,Yes
98436,F,29,Home Maker,Yes
98437,M,60,Teaching,Yes
98438,F,56,Home Maker,No
98439,M,1,Teaching,No
98440,M,18,Business,No
98441,F,50,Service,Yes
98442,M,0,Doctor,No
98443,F,34,Doctor,No
98444,F,45,Teaching,No
98445,M,38,Doctor,Yes
98446,F,78,Doctor,Yes
98447,M,47,Service,Yes
98448,F,49,Teaching,Yes
98449,M,71,Teaching,No
98450,M,15,Home Maker,Yes
98451,F,7,Doctor,Yes
98452,M,40,Service,Yes
98453,M,12,Business,Yes
98454,F,4,Teaching,No
98455,M,32,Home Maker,No
98456,M,63,Service,No
98457,F,38,Business,Yes
98458,M,60,Teaching,No
98459,M,75,Home Maker,Yes
98460,M,7,Teaching,Yes
98461,F,56,Home Maker,No
98462,F,27,Service,No
98463,F,72,Teaching,Yes
98464,F,39,Business,No
98465,M,40,Business,Yes
98466,M,58,Home Maker,No
98467,F,22,Service,Yes
98468,M,60,Doctor,Yes
98469,M,58,Home Maker,No
98470,F,39,Teaching,No
98471,F,42,Home Maker,Yes
98472,M,49,Service,Yes
98473,F,68,Doctor,Yes
98474,M,75,Service,No
98475,F,56,Service,No
98476,F,66,Business,Yes
98477,M,23,Doctor,Yes
98478,F,57,Business,No
98479,M,48,Business,No
98480,M,35,Teaching,Yes
98481,M,34,Teaching,No
98482,M,67,Business,Yes
98483,M,75,Teaching,Yes
98484,M,17,Doctor,Yes
98485,M,35,Doctor,No
98486,F,8,Business,Yes
98487,M,53,Service,Yes
98488,M,21,Business,Yes
98489,F,66,Business,Yes
98490,M,16,Business,No
98491,M,30,Business,Yes
98492,F,23,Teaching,Yes
98493,M,31,Service,Yes
98494,F,15,Business,Yes
98495,F,43,Doctor,Yes
98496,M,68,Business,Yes
98497,F,14,Teaching,Yes
98498,M,53,Teaching,Yes
98499,M,52,Home Maker,No
98500,M,78,Business,Yes
98501,F,54,Teaching,Yes
98502,F,60,Doctor,No
98503,F,2,Doctor,Yes
98504,F,63,Service,No
98505,F,80,Doctor,No
98506,F,6,Home Maker,No
98507,M,23,Doctor,Yes
98508,M,26,Business,Yes
98509,M,53,Service,Yes
98510,M,72,Service,No
98511,M,0,Service,No
98512,M,35,Service,No
98513,F,73,Business,No
98514,M,42,Home Maker,No
98515,M,6,Business,Yes
98516,M,64,Teaching,Yes
98517,F,59,Doctor,Yes
98518,F,24,Doctor,Yes
98519,M,38,Doctor,No
98520,F,49,Doctor,No
98521,F,55,Home Maker,Yes
98522,F,41,Home Maker,Yes
98523,M,9,Doctor,Yes
98524,F,63,Home Maker,Yes
98525,F,26,Business,Yes
98526,M,79,Doctor,Yes
98527,F,1,Service,Yes
98528,F,69,Teaching,No
98529,F,34,Service,No
98530,M,72,Business,Yes
98531,F,15,Teaching,No
98532,F,13,Business,No
98533,F,25,Teaching,Yes
98534,M,18,Home Maker,Yes
98535,F,51,Service,No
98536,F,38,Home Maker,No
98537,M,65,Business,No
98538,F,42,Home Maker,Yes
98539,M,83,Doctor,Yes
98540,F,6,Service,No
98541,M,57,Home Maker,No
98542,F,5,Home Maker,Yes
98543,M,40,Home Maker,Yes
98544,F,39,Doctor,No
98545,F,10,Teaching,Yes
98546,F,5,Home Maker,Yes
98547,M,33,Business,Yes
98548,M,12,Service,Yes
98549,F,44,Teaching,Yes
98550,M,40,Home Maker,No
98551,M,34,Teaching,No
98552,F,33,Doctor,Yes
98553,F,8,Doctor,Yes
98554,F,83,Business,No
98555,F,68,Home Maker,Yes
98556,M,28,Teaching,No
98557,M,16,Business,No
98558,F,6,Service,Yes
98559,F,14,Home Maker,Yes
98560,F,34,Service,Yes
98561,F,69,Doctor,Yes
98562,M,18,Business,No
98563,F,67,Service,Yes
98564,F,81,Service,Yes
98565,M,65,Doctor,Yes
98566,M,71,Doctor,No
98567,M,40,Home Maker,Yes
98568,F,59,Service,No
98569,M,49,Home Maker,No
98570,F,66,Business,No
98571,M,83,Home Maker,No
98572,M,48,Service,Yes
98573,F,77,Doctor,No
98574,M,42,Home Maker,No
98575,F,45,Home Maker,No
98576,M,45,Home Maker,No
98577,F,71,Doctor,No
98578,F,78,Teaching,No
98579,M,2,Service,Yes
98580,F,25,Business,No
98581,F,14,Business,Yes
98582,M,17,Teaching,No
98583,F,35,Service,Yes
98584,M,4,Teaching,No
98585,F,1,Service,Yes
98586,M,55,Home Maker,Yes
98587,F,75,Business,No
98588,F,36,Service,No
98589,M,59,Teaching,No
98590,M,19,Teaching,Yes
98591,F,40,Service,No
98592,M,32,Home Maker,No
98593,M,64,Business,No
98594,F,28,Service,No
98595,M,83,Doctor,No
98596,M,8,Service,Yes
98597,F,67,Service,Yes
98598,M,4,Teaching,Yes
98599,M,27,Service,No
98600,M,48,Service,No
98601,F,70,Doctor,No
98602,M,31,Teaching,Yes
98603,F,53,Home Maker,No
98604,M,10,Business,No
98605,M,45,Teaching,No
98606,F,52,Doctor,Yes
98607,F,5,Service,No
98608,F,58,Service,No
98609,F,10,Teaching,Yes
98610,F,37,Home Maker,No
98611,F,78,Teaching,Yes
98612,F,29,Business,No
98613,M,61,Doctor,No
98614,F,49,Teaching,No
98615,M,53,Home Maker,Yes
98616,M,76,Business,No
98617,M,63,Service,No
98618,F,24,Service,Yes
98619,F,48,Teaching,Yes
98620,F,30,Teaching,Yes
98621,M,75,Service,No
98622,F,54,Doctor,Yes
98623,M,51,Doctor,No
98624,M,32,Doctor,No
98625,F,47,Business,Yes
98626,F,79,Home Maker,Yes
98627,F,74,Home Maker,Yes
98628,M,22,Business,No
98629,F,54,Business,Yes
98630,F,33,Home Maker,No
98631,M,14,Teaching,No
98632,M,22,Teaching,Yes
98633,M,34,Teaching,No
98634,M,54,Doctor,Yes
98635,M,40,Teaching,Yes
98636,F,61,Business,No
98637,F,67,Doctor,Yes
98638,M,57,Home Maker,Yes
98639,M,18,Doctor,Yes
98640,M,17,Doctor,No
98641,F,73,Home Maker,Yes
98642,M,56,Doctor,No
98643,M,37,Teaching,Yes
98644,F,34,Teaching,Yes
98645,M,7,Service,Yes
98646,M,36,Doctor,Yes
98647,F,70,Home Maker,No
98648,M,72,Doctor,Yes
98649,F,56,Teaching,Yes
98650,F,10,Service,No
98651,F,62,Home Maker,Yes
98652,F,8,Home Maker,No
98653,F,22,Service,Yes
98654,M,3,Service,No
98655,F,65,Service,Yes
98656,M,9,Doctor,Yes
98657,M,6,Doctor,Yes
98658,M,44,Service,No
98659,F,56,Doctor,No
98660,F,75,Service,Yes
98661,M,51,Service,No
98662,F,55,Home Maker,Yes
98663,M,44,Teaching,Yes
98664,F,20,Service,Yes
98665,M,57,Home Maker,Yes
98666,M,61,Home Maker,Yes
98667,F,63,Doctor,No
98668,F,4,Home Maker,No
98669,F,55,Home Maker,No
98670,M,13,Doctor,No
98671,M,55,Business,No
98672,F,19,Home Maker,Yes
98673,M,73,Teaching,No
98674,M,19,Home Maker,Yes
98675,F,54,Business,No
98676,F,37,Teaching,No
98677,M,76,Home Maker,No
98678,M,83,Teaching,No
98679,F,17,Teaching,No
98680,M,43,Service,No
98681,M,18,Business,Yes
98682,F,65,Service,Yes
98683,M,46,Doctor,No
98684,F,66,Teaching,No
98685,F,30,Home Maker,No
98686,F,42,Home Maker,Yes
98687,F,40,Business,Yes
98688,F,5,Home Maker,No
98689,F,25,Business,No
98690,M,13,Doctor,Yes
98691,F,66,Home Maker,Yes
98692,F,80,Home Maker,No
98693,M,70,Service,Yes
98694,M,70,Teaching,Yes
98695,F,66,Doctor,No
98696,M,80,Business,Yes
98697,M,14,Doctor,Yes
98698,F,81,Service,No
98699,M,2,Doctor,Yes
98700,F,21,Teaching,Yes
98701,M,24,Teaching,No
98702,F,8,Teaching,Yes
98703,M,20,Teaching,No
98704,M,42,Home Maker,No
98705,F,69,Teaching,No
98706,M,39,Teaching,Yes
98707,F,6,Home Maker,No
98708,F,62,Service,Yes
98709,F,27,Business,Yes
98710,M,17,Business,Yes
98711,F,24,Home Maker,No
98712,M,8,Teaching,No
98713,F,60,Business,Yes
98714,M,33,Home Maker,No
98715,M,20,Business,Yes
98716,F,63,Service,No
98717,M,29,Service,No
98718,M,39,Home Maker,No
98719,M,64,Teaching,No
98720,M,46,Doctor,Yes
98721,M,59,Teaching,No
98722,F,16,Service,No
98723,M,25,Home Maker,Yes
98724,F,17,Teaching,Yes
98725,M,34,Business,Yes
98726,M,75,Teaching,Yes
98727,F,75,Business,No
98728,M,62,Teaching,Yes
98729,F,78,Business,Yes
98730,M,80,Home Maker,No
98731,F,49,Business,Yes
98732,M,31,Business,Yes
98733,M,70,Service,Yes
98734,F,79,Service,No
98735,F,46,Doctor,Yes
98736,F,43,Service,Yes
98737,F,80,Home Maker,No
98738,F,75,Service,No
98739,M,80,Business,No
98740,M,12,Teaching,No
98741,M,34,Service,No
98742,M,44,Teaching,No
98743,M,30,Business,No
98744,M,27,Home Maker,Yes
98745,M,19,Teaching,Yes
98746,F,11,Service,Yes
98747,F,38,Home Maker,No
98748,M,41,Teaching,Yes
98749,M,44,Doctor,Yes
98750,F,73,Teaching,No
98751,M,56,Home Maker,Yes
98752,M,56,Teaching,No
98753,M,78,Business,Yes
98754,F,0,Service,Yes
98755,M,76,Teaching,Yes
98756,M,73,Doctor,No
98757,M,81,Home Maker,Yes
98758,M,13,Home Maker,No
98759,F,1,Doctor,Yes
98760,F,74,Business,No
98761,M,54,Business,No
98762,M,78,Home Maker,Yes
98763,F,9,Doctor,Yes
98764,F,2,Doctor,No
98765,F,12,Doctor,No
98766,M,70,Business,Yes
98767,F,44,Service,Yes
98768,F,24,Doctor,No
98769,F,56,Doctor,Yes
98770,M,42,Home Maker,No
98771,M,3,Business,Yes
98772,F,79,Business,No
98773,M,74,Teaching,No
98774,M,51,Service,No
98775,F,9,Doctor,No
98776,M,19,Doctor,No
98777,F,21,Business,Yes
98778,M,16,Service,No
98779,M,36,Home Maker,No
98780,F,24,Business,Yes
98781,F,38,Teaching,Yes
98782,F,57,Service,Yes
98783,M,25,Service,Yes
98784,M,7,Home Maker,No
98785,M,76,Service,No
98786,F,43,Teaching,No
98787,M,13,Business,No
98788,F,56,Home Maker,Yes
98789,M,20,Home Maker,Yes
98790,M,78,Service,No
98791,M,40,Business,Yes
98792,F,82,Teaching,Yes
98793,F,56,Service,No
98794,F,43,Home Maker,No
98795,M,46,Teaching,No
98796,F,76,Doctor,Yes
98797,F,43,Home Maker,Yes
98798,M,9,Doctor,No
98799,F,45,Home Maker,Yes
98800,M,17,Service,No
98801,F,70,Business,No
98802,F,4,Business,Yes
98803,M,9,Service,No
98804,M,23,Service,No
98805,F,50,Doctor,Yes
98806,F,4,Home Maker,Yes
98807,M,46,Service,Yes
98808,M,68,Business,Yes
98809,M,32,Home Maker,No
98810,F,83,Home Maker,No
